returned,price,discount_pct,shipping_days,late_delivery,category,device,membership,prior_returns,prior_purchases,region
1,20.28,0.31,2,0,Apparel,Mobile,Gold,1,12,NE
0,205.97,0.26,2,0,Electronics,Desktop,None,0,2,NE
0,135.38,0.18,4,0,Home,Mobile,Silver,0,6,West
1,135.81,0.17,3,0,Electronics,Mobile,Gold,1,20,MW
1,52.14,0.12,2,0,Beauty,Mobile,Gold,0,6,S
1,28.9,0.13,3,1,Apparel,Mobile,None,0,3,MW
0,170.48,0.09,3,0,Electronics,Mobile,Silver,0,4,S
0,26.3,0.21,3,0,Apparel,Mobile,Silver,0,3,S
1,41.5,0.2,1,0,Beauty,Mobile,None,0,8,NE
0,154.51,0.16,1,0,Home,Mobile,None,1,5,NE
0,33.86,0.23,3,0,Beauty,Mobile,None,0,1,MW
0,170.31,0.19,3,0,Electronics,Mobile,Silver,1,10,NE
0,211.73,0.16,3,0,Electronics,Mobile,None,0,1,MW
0,128.59,0.23,3,0,Electronics,Desktop,Gold,0,8,S
0,87.7,0.1,2,0,Home,Desktop,Gold,0,9,NE
0,152.44,0.04,5,0,Electronics,Mobile,Gold,0,9,NE
1,67.08,0.36,3,0,Beauty,Mobile,None,0,3,NE
1,256.6,0.32,4,1,Electronics,Desktop,None,0,1,NE
0,262.43,0.2,2,1,Electronics,Mobile,Silver,0,7,S
0,70.68,0.24,4,0,Beauty,Mobile,Gold,0,5,West
1,68.66,0.17,2,0,Apparel,Desktop,None,0,5,NE
1,170.47,0.17,4,0,Electronics,Mobile,None,0,6,West
1,31.71,0.12,4,1,Apparel,Desktop,Silver,0,3,West
0,19.68,0.15,6,0,Beauty,Desktop,Silver,1,1,West
1,21.84,0.14,3,0,Beauty,Desktop,Gold,1,9,S
0,333.95,0.28,5,1,Home,Desktop,None,0,0,S
0,139.36,0.03,1,0,Home,Mobile,Silver,0,2,NE
1,138.02,0.14,2,0,Home,Mobile,Silver,0,8,NE
0,36.07,0.25,3,0,Beauty,Mobile,Silver,2,2,MW
1,48.93,0.32,4,0,Beauty,Mobile,Gold,1,10,S
1,109.09,0.18,1,1,Home,Mobile,Gold,0,12,NE
0,180.88,0.09,3,0,Home,Mobile,None,0,1,S
0,106.09,0.05,3,1,Home,Mobile,Silver,0,6,S
0,55.65,0.18,1,1,Apparel,Desktop,Gold,0,13,NE
0,69.53,0.22,4,0,Shoes,Desktop,None,0,3,NE
0,46.69,0.13,2,0,Apparel,Mobile,Silver,0,4,MW
1,47.06,0.36,2,0,Apparel,Desktop,Silver,1,10,NE
1,38.61,0.26,1,0,Apparel,Desktop,Gold,0,13,NE
0,120.17,0.15,2,0,Home,Desktop,None,0,0,S
0,45.59,0.11,3,1,Shoes,Mobile,None,0,2,NE
1,349.75,0.15,3,0,Electronics,Mobile,None,0,2,S
0,176.48,0.23,2,0,Electronics,Mobile,Gold,0,5,S
0,36.44,0.16,2,0,Apparel,Desktop,None,0,1,MW
0,142.28,0.23,2,0,Shoes,Mobile,Gold,1,8,NE
1,45.22,0.34,4,1,Beauty,Mobile,None,0,5,West
0,93.67,0.25,4,1,Shoes,Desktop,Gold,0,2,West
0,155.59,0.09,2,0,Electronics,Desktop,Gold,6,34,S
0,95.85,0.34,2,0,Home,Desktop,Gold,1,11,NE
0,165.21,0.14,1,0,Home,Mobile,Gold,0,8,MW
1,281.27,0.22,1,0,Electronics,Mobile,None,0,3,MW
0,34.09,0.26,3,0,Beauty,Mobile,None,0,1,S
0,48.98,0.16,2,1,Apparel,Mobile,None,0,0,NE
0,35.67,0.07,4,1,Beauty,Mobile,Silver,0,4,West
1,80.78,0.21,5,0,Home,Mobile,Silver,0,3,NE
0,45.24,0.01,2,1,Beauty,Mobile,None,0,1,NE
0,56.5,0.14,2,0,Apparel,Mobile,Silver,0,4,MW
1,259.75,0.1,2,0,Electronics,Desktop,Silver,0,4,MW
0,88.4,0.06,4,0,Home,Desktop,None,0,2,West
0,44.65,0.27,3,0,Beauty,Mobile,None,0,0,NE
0,54.31,0.27,3,0,Apparel,Mobile,Silver,0,6,MW
0,29.36,0.27,2,0,Beauty,Mobile,None,0,8,NE
0,139.95,0.06,3,0,Home,Desktop,Gold,0,4,West
0,64.2,0.11,3,0,Home,Desktop,Gold,0,11,MW
0,83.73,0.03,3,0,Shoes,Mobile,Silver,0,7,MW
0,146.72,0.02,3,0,Home,Desktop,Gold,0,26,MW
1,33.62,0.16,4,1,Apparel,Mobile,Silver,0,2,West
0,54.13,0.15,3,0,Apparel,Desktop,Gold,0,5,West
0,209.92,0.18,3,0,Electronics,Desktop,Silver,0,4,S
1,270.37,0.11,4,0,Electronics,Mobile,Gold,0,6,West
0,44.74,0.21,3,0,Beauty,Desktop,None,0,3,MW
0,64.92,0.16,3,0,Apparel,Mobile,None,0,4,West
1,144.18,0.24,3,1,Home,Mobile,Silver,0,1,West
1,40.15,0.19,4,1,Apparel,Mobile,Gold,0,11,West
0,55.08,0.07,3,0,Apparel,Mobile,None,0,1,S
0,308.03,0.05,3,0,Electronics,Mobile,None,1,1,NE
0,100.8,0.19,1,0,Home,Mobile,Silver,0,3,NE
1,57.73,0.12,2,1,Apparel,Mobile,Gold,1,24,S
0,42.75,0.19,2,0,Beauty,Desktop,None,0,8,NE
0,105.42,0.29,3,0,Home,Mobile,Gold,0,7,NE
0,38.6,0.2,3,0,Apparel,Mobile,None,0,2,MW
1,25.66,0.35,2,0,Apparel,Mobile,Silver,1,3,S
1,58.38,0.26,1,1,Beauty,Mobile,Silver,0,2,West
0,204.68,0.31,3,0,Home,Mobile,None,1,4,MW
0,142.97,0.03,6,1,Home,Mobile,Silver,0,2,West
0,174.19,0.11,3,0,Home,Mobile,None,1,1,NE
0,17.68,0.02,1,0,Apparel,Desktop,Silver,0,5,NE
0,276.76,0.06,4,0,Electronics,Mobile,Gold,0,2,West
1,75.79,0.23,3,0,Shoes,Mobile,None,0,4,West
1,243.29,0,2,0,Electronics,Desktop,Gold,5,17,MW
1,154.7,0.01,4,0,Home,Mobile,Gold,0,15,S
1,250.45,0.17,5,1,Electronics,Desktop,Silver,0,8,S
0,36.98,0.38,4,0,Apparel,Mobile,None,0,1,S
1,149.31,0.2,5,1,Home,Mobile,None,0,0,MW
0,29.25,0.15,1,0,Beauty,Mobile,None,0,1,MW
1,183.58,0,3,0,Electronics,Mobile,Silver,0,0,S
0,34.53,0.18,3,0,Apparel,Mobile,None,0,4,S
0,67.37,0.24,4,1,Beauty,Desktop,Silver,0,4,West
1,56.17,0.3,3,0,Apparel,Mobile,None,1,2,MW
1,42.54,0.24,3,1,Apparel,Desktop,None,0,3,MW
0,36.37,0.36,3,0,Beauty,Mobile,None,0,5,West
0,189.85,0,2,0,Electronics,Desktop,Gold,0,10,MW
1,307.62,0.09,5,1,Electronics,Desktop,None,0,4,MW
0,134.93,0.3,3,0,Home,Desktop,Gold,0,4,West
0,56.55,0.2,3,0,Shoes,Mobile,Silver,0,6,MW
1,109.04,0.27,2,0,Apparel,Mobile,Gold,0,6,NE
0,264.67,0.21,4,1,Home,Mobile,Gold,0,11,NE
0,55.13,0.17,5,0,Apparel,Mobile,None,0,0,West
0,110.52,0.14,2,0,Home,Desktop,Silver,0,13,S
0,254.98,0.14,5,1,Electronics,Desktop,None,0,0,West
0,89.1,0.18,1,0,Shoes,Mobile,Silver,0,3,MW
0,47.03,0.19,4,1,Beauty,Mobile,Silver,0,5,West
0,32.23,0.18,5,1,Beauty,Desktop,None,0,1,West
0,82.49,0.06,7,0,Home,Mobile,None,0,2,West
0,175.37,0.35,2,0,Home,Mobile,None,0,1,West
1,392.28,0.29,5,0,Electronics,Desktop,Gold,0,10,West
0,35.03,0.18,3,0,Beauty,Desktop,Gold,0,7,S
1,93.11,0.19,2,0,Shoes,Mobile,None,0,2,MW
1,93.06,0.02,2,0,Home,Desktop,Silver,1,11,S
0,60.94,0.13,1,0,Apparel,Mobile,Silver,0,2,MW
0,66.75,0.23,3,1,Apparel,Desktop,Gold,1,3,West
0,51.15,0.13,5,0,Shoes,Mobile,None,0,6,West
1,99.31,0.06,1,0,Electronics,Desktop,Silver,0,2,MW
1,362.36,0.25,3,0,Electronics,Mobile,None,0,2,MW
1,166.46,0,3,1,Home,Mobile,Silver,1,11,S
0,262.34,0.03,5,1,Electronics,Mobile,None,0,1,MW
1,50.33,0.18,5,0,Apparel,Desktop,None,0,4,West
0,279.56,0.04,3,0,Electronics,Desktop,Silver,1,11,MW
0,134.9,0.28,3,0,Home,Desktop,None,0,1,West
0,45.5,0.11,5,0,Beauty,Mobile,None,0,4,S
1,107.08,0.11,5,1,Home,Mobile,Silver,0,2,MW
1,265.95,0.19,4,1,Electronics,Mobile,None,0,4,MW
0,25.81,0.12,3,0,Beauty,Desktop,Gold,0,17,MW
0,199.96,0.06,2,0,Electronics,Mobile,Silver,1,10,NE
1,24.67,0.1,2,1,Beauty,Desktop,Gold,1,11,S
0,170.69,0.24,4,0,Shoes,Desktop,None,0,3,West
0,169.14,0.16,1,0,Electronics,Mobile,None,0,3,MW
0,44.69,0.21,4,0,Beauty,Mobile,None,0,3,West
1,28.96,0.42,5,0,Apparel,Mobile,Silver,0,7,West
1,140.97,0.15,5,0,Home,Desktop,None,0,1,West
0,145.69,0.38,2,1,Electronics,Mobile,None,0,3,NE
0,200.12,0.19,2,0,Electronics,Desktop,Gold,0,13,S
1,50.69,0.12,3,0,Home,Desktop,None,0,6,S
0,134.84,0.23,4,0,Home,Mobile,Gold,0,8,West
0,95.62,0.03,3,1,Home,Mobile,None,0,2,MW
0,27.06,0.09,3,0,Beauty,Desktop,Gold,0,2,MW
1,77.7,0.23,3,0,Shoes,Mobile,Silver,0,3,West
0,232.04,0.35,5,1,Electronics,Desktop,Silver,0,2,S
1,36.14,0.26,4,0,Apparel,Desktop,None,0,3,S
1,259.63,0.02,2,0,Home,Desktop,None,0,5,NE
0,67.11,0.26,3,1,Home,Desktop,None,0,2,S
1,117.8,0.1,4,1,Home,Mobile,Silver,0,9,S
1,65.09,0.1,4,0,Shoes,Desktop,None,0,0,S
0,37.49,0.39,1,0,Apparel,Mobile,Gold,1,18,MW
1,48.53,0.48,2,0,Beauty,Desktop,None,1,2,S
0,311.01,0,3,0,Electronics,Mobile,Silver,2,13,S
1,78.08,0.16,2,0,Home,Desktop,None,0,9,S
0,179.76,0.22,1,0,Electronics,Desktop,Silver,1,2,NE
0,290.07,0.11,3,0,Electronics,Mobile,Silver,0,4,S
0,117.58,0.21,3,1,Home,Desktop,Silver,0,1,S
0,101.35,0.26,3,0,Shoes,Mobile,Gold,0,12,MW
0,244.89,0.32,3,0,Electronics,Desktop,Silver,1,6,West
0,55.59,0.36,1,0,Apparel,Mobile,Gold,1,10,NE
1,25.09,0.33,4,1,Apparel,Mobile,Silver,1,10,West
1,108.25,0.26,2,0,Electronics,Desktop,Silver,2,15,MW
0,75.39,0.14,3,0,Apparel,Desktop,None,1,23,NE
0,368.52,0.03,2,0,Electronics,Desktop,Silver,0,8,MW
0,191.62,0.03,1,0,Home,Mobile,None,3,9,NE
1,36.23,0.36,2,1,Apparel,Mobile,Gold,1,6,S
1,43.49,0.29,3,0,Apparel,Mobile,Silver,1,10,NE
0,46.98,0.34,3,0,Beauty,Desktop,None,1,4,MW
0,43.04,0.21,3,0,Beauty,Desktop,Silver,0,11,West
0,222.45,0.16,2,0,Electronics,Mobile,None,1,2,NE
0,346.48,0.03,3,0,Electronics,Desktop,Silver,0,2,West
1,116.2,0.22,4,0,Home,Mobile,Silver,0,2,West
0,35.99,0.27,5,1,Beauty,Desktop,Gold,3,12,S
0,194.21,0.1,2,0,Electronics,Desktop,Gold,0,8,West
0,164.15,0.25,2,0,Electronics,Mobile,Gold,2,15,West
1,42.88,0.33,4,0,Apparel,Desktop,None,1,3,West
0,107.36,0.19,2,0,Shoes,Desktop,Silver,0,2,S
0,103.36,0.14,4,1,Home,Mobile,None,1,9,S
0,48.74,0.29,3,1,Beauty,Mobile,Silver,0,6,West
0,44.95,0.28,4,0,Beauty,Mobile,Gold,1,31,S
1,64.21,0.16,1,0,Shoes,Desktop,None,0,1,S
0,359.84,0.11,2,0,Electronics,Mobile,None,0,1,NE
0,197.79,0,1,0,Electronics,Desktop,Silver,1,5,S
0,101,0.08,4,0,Shoes,Desktop,None,0,3,MW
1,119.51,0.16,6,1,Home,Mobile,Silver,0,6,S
0,101.91,0.21,4,1,Electronics,Desktop,None,0,1,West
1,111.82,0.12,4,1,Home,Desktop,Gold,0,9,West
0,170.73,0.14,3,1,Home,Mobile,Gold,0,3,West
0,256.62,0.29,4,0,Shoes,Desktop,Silver,0,1,S
0,41.16,0.07,1,0,Apparel,Mobile,Gold,0,5,NE
1,41.98,0.36,2,0,Apparel,Mobile,None,0,2,NE
1,63.51,0.23,3,0,Shoes,Mobile,None,0,5,MW
0,149.63,0.16,1,0,Home,Mobile,Gold,1,38,MW
0,49.31,0.3,2,0,Apparel,Desktop,Gold,0,9,MW
1,197.52,0.08,5,0,Electronics,Desktop,None,0,6,S
0,224.66,0.19,4,0,Electronics,Mobile,Gold,0,9,West
0,214.41,0,2,1,Electronics,Desktop,Silver,0,2,S
0,55.01,0.26,2,0,Beauty,Desktop,None,2,3,West
1,71.29,0.38,5,0,Beauty,Mobile,None,0,0,NE
0,157.55,0.18,4,1,Electronics,Mobile,Gold,0,5,NE
0,40.99,0.21,2,0,Apparel,Desktop,Gold,2,18,S
1,194.8,0.22,2,0,Shoes,Mobile,Gold,0,7,NE
0,141.06,0.13,2,0,Electronics,Desktop,None,0,5,MW
0,81.4,0.14,4,0,Apparel,Desktop,None,0,0,West
0,64.35,0.18,3,1,Apparel,Mobile,Gold,1,15,MW
1,273.33,0.17,3,1,Electronics,Desktop,None,0,6,NE
0,174.7,0.24,2,0,Home,Desktop,Gold,3,35,S
1,48.97,0.18,3,0,Apparel,Desktop,Gold,0,14,MW
0,31.74,0.25,2,0,Apparel,Desktop,None,1,0,S
1,78.95,0.32,3,0,Home,Mobile,None,0,3,West
0,85.21,0.24,1,0,Home,Mobile,None,0,4,S
0,32.71,0.14,3,0,Beauty,Mobile,Silver,0,1,NE
0,45.52,0.18,4,0,Apparel,Mobile,Silver,0,2,NE
0,71.44,0.2,3,0,Apparel,Desktop,Gold,0,21,NE
0,139.14,0.28,4,1,Home,Desktop,Silver,0,3,West
0,32.6,0.24,2,0,Beauty,Mobile,None,0,5,NE
0,60.95,0.2,6,1,Apparel,Mobile,Gold,1,15,West
0,54.5,0.23,1,0,Apparel,Desktop,None,0,8,NE
0,63.45,0.32,6,0,Shoes,Desktop,None,1,3,S
0,270.63,0.14,5,0,Home,Desktop,Gold,0,7,MW
0,31.51,0.25,5,0,Apparel,Desktop,None,1,1,MW
1,138.45,0.17,3,0,Home,Mobile,None,0,3,S
0,30.11,0.03,1,0,Apparel,Mobile,Silver,0,23,NE
0,91.14,0.19,2,0,Shoes,Mobile,Gold,1,8,MW
0,138.9,0.23,1,0,Home,Mobile,Gold,0,4,MW
1,142.64,0.14,4,0,Home,Desktop,None,0,4,West
1,173.89,0.08,4,0,Home,Mobile,None,0,1,West
1,97.42,0.16,3,0,Shoes,Desktop,Gold,0,8,S
0,27.42,0.13,4,0,Apparel,Desktop,None,0,1,West
1,29.81,0.17,2,0,Apparel,Mobile,Gold,0,5,West
1,52.72,0.01,3,1,Apparel,Desktop,None,0,1,S
1,209.35,0.09,2,0,Home,Mobile,Gold,0,11,NE
0,52.52,0.11,4,0,Home,Desktop,Silver,0,8,West
0,43.39,0.37,4,0,Apparel,Mobile,Gold,0,2,S
0,125.67,0.03,3,0,Electronics,Mobile,None,0,1,NE
0,167.16,0.31,2,0,Home,Mobile,Gold,0,17,MW
0,49.37,0.35,3,0,Apparel,Mobile,Silver,0,0,MW
1,38.9,0.19,2,0,Beauty,Mobile,None,0,1,S
0,38.37,0.23,4,0,Apparel,Desktop,Gold,3,14,West
0,109.69,0.16,3,0,Home,Desktop,Silver,0,1,NE
0,37.21,0.14,4,1,Apparel,Mobile,None,0,3,S
1,61.21,0.19,2,0,Shoes,Mobile,Silver,0,13,MW
1,154.41,0.1,4,1,Electronics,Desktop,None,0,1,MW
0,406.77,0,2,0,Electronics,Desktop,Gold,0,10,West
0,34.97,0.11,4,0,Beauty,Mobile,Gold,2,10,S
0,57.97,0.22,2,0,Apparel,Desktop,None,0,1,West
1,32.21,0.13,5,1,Apparel,Mobile,None,0,1,West
0,445.94,0.05,4,1,Electronics,Desktop,None,0,1,NE
1,183.37,0.08,5,0,Home,Mobile,None,0,0,S
0,150.41,0.16,3,0,Electronics,Mobile,None,0,4,West
1,179.44,0.19,4,0,Electronics,Mobile,Silver,1,5,S
0,38.53,0.26,5,0,Apparel,Mobile,None,0,1,S
0,67.44,0.19,4,1,Home,Mobile,Silver,0,11,S
0,159.54,0.28,3,0,Home,Mobile,Silver,0,4,NE
0,28.84,0.43,4,1,Beauty,Mobile,Silver,0,6,S
0,84.96,0.21,3,0,Home,Mobile,Silver,1,1,S
0,59.95,0.24,2,0,Shoes,Desktop,None,0,0,NE
0,229.28,0.01,3,0,Electronics,Mobile,None,0,3,West
0,94.26,0.26,4,0,Home,Mobile,Gold,1,5,West
0,31.93,0.25,1,0,Beauty,Mobile,Silver,2,5,MW
0,200.72,0.11,2,0,Home,Mobile,Gold,1,8,MW
0,81.34,0.22,1,0,Shoes,Mobile,Silver,0,6,NE
1,160.76,0.05,4,1,Home,Mobile,Silver,0,5,West
0,25.42,0.15,4,1,Beauty,Desktop,None,1,3,MW
1,105.78,0.16,1,0,Apparel,Desktop,None,0,5,MW
0,37.51,0.27,3,0,Beauty,Mobile,None,0,0,NE
1,102.35,0.06,3,0,Home,Mobile,None,0,8,West
1,256.85,0.1,4,1,Electronics,Mobile,Gold,3,28,NE
0,37.27,0.12,5,1,Apparel,Desktop,Silver,2,6,West
0,112.5,0.24,3,0,Home,Desktop,Silver,2,16,MW
1,149.33,0.36,1,0,Home,Mobile,Gold,0,2,West
0,73.31,0.31,3,0,Shoes,Mobile,Gold,1,16,NE
0,101.96,0.19,1,0,Shoes,Mobile,None,0,4,NE
0,43.02,0.31,2,0,Beauty,Mobile,Silver,0,5,MW
1,235.68,0.05,4,0,Electronics,Desktop,None,0,2,MW
1,201.79,0,4,1,Shoes,Desktop,Silver,1,10,S
1,87.36,0.07,5,0,Shoes,Mobile,Gold,2,19,West
0,126.19,0.41,4,0,Shoes,Desktop,Silver,0,6,S
0,48.96,0.09,4,1,Beauty,Mobile,Gold,0,1,S
0,169.02,0.36,3,0,Shoes,Mobile,Silver,0,5,S
1,298.7,0.17,4,1,Electronics,Mobile,Gold,2,8,MW
0,47.19,0.18,3,0,Beauty,Mobile,Silver,0,4,S
0,57.14,0.07,3,0,Shoes,Desktop,None,1,1,NE
0,26.77,0.08,1,0,Beauty,Desktop,None,0,2,NE
0,30.95,0.16,3,0,Beauty,Mobile,None,0,5,MW
1,35.41,0.22,4,0,Apparel,Mobile,None,0,5,MW
1,147.16,0.16,3,0,Electronics,Desktop,None,0,1,West
0,126.02,0.35,3,0,Electronics,Mobile,Gold,1,25,West
1,254,0.16,5,1,Electronics,Mobile,Silver,0,1,S
0,81.51,0.22,3,1,Shoes,Mobile,None,0,1,S
1,61.41,0.27,3,0,Beauty,Desktop,None,0,0,S
0,38.16,0.18,3,0,Beauty,Mobile,None,0,2,West
0,461.51,0.11,4,1,Electronics,Mobile,None,0,4,S
0,123.62,0.23,4,0,Shoes,Mobile,Silver,0,4,NE
0,58.7,0.03,2,0,Apparel,Desktop,Gold,0,3,MW
0,333.7,0.25,4,0,Electronics,Desktop,None,0,1,West
0,64.12,0.09,3,0,Shoes,Desktop,None,0,1,MW
0,186.33,0.07,2,0,Electronics,Mobile,None,0,2,NE
0,29.11,0.07,4,0,Apparel,Mobile,Silver,1,12,MW
0,22.09,0.23,6,1,Apparel,Desktop,None,0,1,MW
0,38.65,0.15,3,0,Apparel,Mobile,None,0,3,NE
0,176.7,0.17,2,1,Home,Mobile,Silver,0,1,West
1,156.36,0.28,5,0,Home,Desktop,None,0,4,West
1,70.38,0.29,4,1,Apparel,Desktop,None,0,1,MW
1,94.32,0.29,4,1,Home,Desktop,None,0,3,S
1,86.65,0.14,1,0,Home,Mobile,Gold,0,5,West
0,56.51,0.1,1,0,Apparel,Mobile,Gold,1,13,NE
0,78.01,0.25,2,0,Shoes,Mobile,Gold,0,16,S
1,59.09,0.29,4,0,Apparel,Mobile,Gold,2,9,West
0,46.57,0.14,3,1,Shoes,Mobile,None,0,7,MW
0,122.28,0.22,3,0,Home,Mobile,Silver,0,13,NE
1,55.49,0.01,4,0,Shoes,Desktop,None,0,1,West
1,42.64,0.45,3,1,Apparel,Desktop,Gold,0,8,S
1,162.44,0,4,1,Electronics,Mobile,Gold,0,2,S
0,88.82,0.12,2,0,Home,Desktop,None,0,1,NE
0,38.35,0.21,4,0,Apparel,Desktop,Silver,0,3,S
0,74.83,0.2,5,0,Shoes,Mobile,None,0,3,West
0,401.8,0.09,4,0,Electronics,Mobile,Silver,1,10,S
0,84.91,0.07,2,0,Home,Desktop,None,0,1,MW
0,200.13,0.09,1,1,Home,Mobile,Silver,0,9,West
0,125.92,0.15,6,1,Electronics,Mobile,None,0,4,MW
0,90.43,0.27,2,0,Apparel,Mobile,Gold,1,17,MW
1,23.08,0.34,2,0,Beauty,Mobile,None,0,2,MW
0,23.74,0.12,4,0,Beauty,Desktop,None,0,3,S
1,37.22,0.48,3,1,Beauty,Mobile,None,0,1,MW
0,100.89,0.31,2,0,Electronics,Mobile,Silver,0,3,NE
0,70.38,0.41,3,0,Apparel,Mobile,None,0,0,MW
1,34.74,0.23,4,0,Apparel,Desktop,Gold,0,5,S
0,89.39,0.34,2,0,Home,Mobile,None,0,4,NE
0,161.24,0.14,1,0,Electronics,Mobile,Silver,0,2,NE
1,152.21,0.33,3,0,Shoes,Mobile,None,0,3,West
0,194.12,0.08,3,0,Electronics,Mobile,Silver,0,4,S
1,52.07,0.16,2,1,Beauty,Desktop,None,1,9,MW
0,166.5,0.05,1,0,Home,Mobile,Gold,0,0,S
1,211.35,0.22,4,0,Home,Mobile,None,0,2,S
0,13.38,0.2,3,0,Apparel,Desktop,Gold,0,5,S
0,138.16,0.23,1,0,Home,Desktop,Silver,0,6,NE
0,102.36,0.29,4,0,Shoes,Desktop,Silver,0,4,S
0,232.82,0.26,2,0,Electronics,Mobile,None,0,3,NE
1,164.84,0,5,1,Home,Desktop,Silver,0,4,S
0,22.46,0.19,1,0,Beauty,Mobile,Silver,0,1,NE
0,133.03,0.09,5,1,Electronics,Desktop,Gold,1,12,S
0,160.43,0.02,1,0,Home,Desktop,None,0,10,NE
1,105.54,0.28,1,0,Home,Mobile,Silver,0,1,NE
0,246.05,0.15,3,0,Electronics,Mobile,Gold,0,12,MW
0,31.5,0.29,3,0,Beauty,Mobile,None,0,1,NE
0,125.56,0.25,3,0,Home,Desktop,Silver,0,0,NE
0,59.48,0.03,2,0,Home,Desktop,None,0,1,MW
1,177.16,0.04,3,1,Home,Desktop,Silver,0,5,MW
0,154.76,0.24,2,0,Home,Mobile,None,0,4,S
0,209.04,0.14,3,0,Electronics,Mobile,Silver,0,3,S
0,153.79,0.07,4,0,Home,Mobile,Silver,0,8,S
0,35.12,0.21,1,1,Beauty,Desktop,Gold,0,13,NE
1,90.83,0.16,3,0,Home,Mobile,None,0,2,West
0,97.85,0.09,5,0,Shoes,Mobile,None,0,3,NE
0,288.67,0.1,5,1,Electronics,Mobile,None,0,3,West
1,101.43,0.19,3,0,Shoes,Mobile,Silver,0,4,West
0,51.01,0.22,3,0,Apparel,Mobile,Silver,0,1,MW
0,156.47,0.22,3,0,Home,Desktop,None,0,1,S
0,295.28,0.21,3,0,Electronics,Mobile,Silver,0,6,NE
0,387.63,0.01,3,0,Electronics,Desktop,None,0,4,S
0,79.1,0.19,3,1,Shoes,Desktop,Silver,1,9,West
0,191.82,0.32,3,0,Shoes,Mobile,None,0,1,West
1,21.9,0.27,3,1,Apparel,Desktop,None,1,5,MW
0,38.65,0.26,6,1,Apparel,Mobile,Gold,0,9,MW
0,242.6,0.19,1,1,Electronics,Desktop,Silver,0,8,NE
1,36.76,0.2,3,0,Apparel,Desktop,Gold,1,10,West
0,26.39,0.34,4,0,Beauty,Desktop,None,0,2,West
0,61.56,0.34,3,0,Shoes,Mobile,Gold,0,8,S
1,32.41,0.16,5,0,Beauty,Desktop,Gold,1,5,West
1,94.07,0.17,4,1,Home,Mobile,None,1,2,S
0,111.14,0.09,2,0,Home,Mobile,None,0,5,NE
0,243.82,0.01,1,0,Electronics,Mobile,Silver,0,4,MW
0,100.29,0.25,4,0,Home,Mobile,Silver,0,4,West
0,25.66,0.19,1,0,Beauty,Desktop,Gold,1,12,NE
1,87.63,0.1,4,0,Shoes,Mobile,None,0,5,West
0,20.71,0.16,5,1,Beauty,Mobile,Gold,0,1,West
0,48.62,0.1,3,0,Apparel,Mobile,None,0,3,MW
0,130.59,0.17,5,0,Home,Mobile,Gold,1,6,West
0,186.49,0.07,3,0,Electronics,Desktop,None,0,4,NE
0,54.99,0.3,3,0,Apparel,Desktop,Gold,0,7,MW
1,53.31,0.19,4,1,Apparel,Desktop,None,0,6,S
1,64.8,0.23,4,0,Shoes,Mobile,Silver,0,5,West
1,54.22,0.17,3,0,Shoes,Mobile,None,0,3,NE
0,353.77,0.21,3,1,Electronics,Mobile,Gold,0,15,West
0,33.48,0.23,1,0,Apparel,Desktop,None,0,1,NE
0,40.93,0.21,4,1,Beauty,Mobile,None,0,1,S
0,209.66,0.12,2,1,Electronics,Desktop,Silver,0,1,NE
1,130.14,0,1,0,Home,Mobile,Silver,2,7,S
0,202.14,0.23,5,0,Electronics,Desktop,Silver,0,29,West
0,263.46,0,3,0,Electronics,Mobile,None,0,1,NE
0,128.23,0.05,4,1,Home,Desktop,Silver,1,16,S
0,74.3,0.14,4,0,Apparel,Mobile,None,0,2,NE
1,146.59,0,2,1,Electronics,Mobile,None,0,2,MW
0,155.17,0.23,4,0,Electronics,Desktop,None,0,6,S
1,51.06,0.26,2,0,Beauty,Desktop,Silver,0,5,NE
0,149.58,0.22,3,1,Electronics,Desktop,Gold,0,7,NE
0,29.18,0.34,4,1,Apparel,Mobile,None,0,1,West
0,167.33,0.26,3,1,Home,Mobile,Silver,0,2,MW
0,47.82,0.16,3,1,Apparel,Desktop,Gold,0,14,NE
0,28.1,0.19,3,0,Apparel,Desktop,Gold,1,10,NE
0,60.84,0.33,6,1,Beauty,Mobile,Silver,0,5,MW
0,99.72,0.03,2,0,Home,Desktop,None,0,4,MW
0,41.87,0.09,4,0,Apparel,Desktop,None,0,4,S
1,66.9,0.25,2,0,Apparel,Mobile,None,1,4,MW
0,28.01,0.23,3,0,Apparel,Desktop,None,0,7,MW
0,59.29,0.39,2,0,Beauty,Mobile,None,0,2,NE
1,38.02,0.2,3,0,Beauty,Desktop,None,0,0,S
1,24.79,0.03,5,1,Beauty,Desktop,None,0,0,MW
0,49.34,0.29,4,0,Shoes,Desktop,Gold,0,8,S
0,38.02,0.29,3,1,Apparel,Mobile,Gold,0,4,West
0,119.96,0.12,5,0,Home,Desktop,None,0,2,S
1,95.3,0.09,4,0,Home,Mobile,Silver,0,3,S
1,51.3,0.27,3,1,Apparel,Desktop,None,0,0,NE
0,173.39,0.2,3,1,Home,Desktop,None,0,2,MW
1,46.81,0.37,4,0,Apparel,Desktop,Gold,1,15,S
0,70.71,0.19,2,0,Shoes,Desktop,Silver,0,0,S
1,27.06,0.22,1,0,Apparel,Desktop,None,0,0,NE
0,46.56,0.31,1,0,Home,Desktop,Gold,2,9,S
0,23.6,0.26,4,0,Beauty,Mobile,Silver,1,8,S
