sale_price,living_area,overall_qual,year_built,total_bsmt_sf,garage_area,lot_area,full_bath,bedrooms,fireplaces,total_rooms,year_remod
309,2452,8,2004,1117,691,13418,3,4,1,9,2005
300,2206,9,2005,1090,670,13975,2,4,1,10,2006
275.5,2098,8,2005,1030,878,10240,2,3,1,8,2005
338.5,2091,9,2005,1606,521,9942,2,3,1,8,2006
345,2324,9,2005,1175,736,11924,3,4,2,11,2006
344.133,2253,8,2005,1209,575,12867,2,3,1,8,2006
298.236,2389,8,2006,1054,672,10672,2,4,1,10,2006
329.9,2358,8,2005,1524,784,11643,2,4,1,10,2006
360,1944,9,2003,1896,708,12378,2,3,3,8,2004
281,1970,8,2006,1085,753,11065,2,3,1,8,2006
372.397,1792,9,2005,1792,925,13758,2,2,1,6,2006
378,1780,9,2004,1780,816,14828,2,2,1,7,2005
374,1792,9,2003,1792,874,11846,2,2,1,6,2004
437.154,2728,9,2005,1848,706,20431,2,4,2,10,2006
275,1904,8,2005,1058,736,10927,2,3,1,8,2005
279,1914,8,2004,1420,746,13215,2,3,1,9,2004
185.85,1364,7,2005,1364,484,7052,2,2,1,6,2005
282.5,1565,9,2005,1560,556,5911,2,2,1,6,2005
202.5,1368,7,2005,1368,474,6955,2,2,1,6,2006
202.665,1368,7,2005,1368,474,6792,2,2,1,6,2006
332.2,1686,9,2006,1686,899,7740,2,1,1,6,2006
310.09,1666,9,2006,1666,575,6373,2,2,1,6,2006
171.75,1405,7,2003,1405,478,3136,2,2,1,6,2003
169.99,1316,6,2005,1316,397,10237,2,3,1,6,2006
170.44,1456,6,2005,728,390,10237,2,3,1,8,2006
169.985,1492,7,2006,738,440,10237,2,3,0,8,2006
179.665,1496,7,2006,654,426,17104,2,3,1,7,2006
219.21,1863,7,2006,879,660,14054,2,4,1,9,2006
174.19,1326,6,2006,1326,427,11660,2,3,0,6,2006
172.785,1456,6,2006,728,429,15578,2,3,0,8,2006
258,2373,8,2004,1052,632,11631,2,4,1,9,2005
185.101,1492,7,2006,738,440,9073,2,3,0,8,2006
210.25,1364,7,2006,1220,437,3087,2,2,1,6,2006
234,1557,7,2003,1374,420,3196,2,2,1,7,2004
215,1456,8,2003,1273,400,3196,2,2,1,7,2003
246.99,1511,7,2002,1368,398,2938,2,2,1,5,2002
178.74,1414,7,2004,1375,398,3072,2,2,1,6,2004
225,1548,7,2004,1365,388,3072,2,2,1,7,2004
167.24,1248,7,2005,1248,438,3010,2,2,0,5,2006
156.82,1142,7,2005,1142,440,3010,2,2,0,6,2006
213.49,1506,7,2005,1362,440,3013,2,2,1,6,2005
264.561,1567,8,2006,1520,648,3982,2,1,1,7,2006
246.578,1500,7,2006,1356,648,4045,2,2,1,6,2006
192.14,1838,5,2005,732,372,21930,2,4,1,7,2005
183.2,1509,6,2002,783,393,7861,2,3,1,7,2003
178,1414,8,2004,707,403,9056,2,3,1,6,2004
201.49,1598,7,2004,848,433,9171,2,3,1,7,2005
230.5,1936,8,2000,1406,504,11194,2,3,1,7,2000
180,1509,7,2003,783,393,7875,2,3,1,8,2003
172.4,1664,6,2000,953,460,8121,2,3,1,7,2000
215,1889,6,2000,982,431,8658,2,3,1,9,2000
199.9,1886,7,1998,930,431,11214,2,4,1,10,1999
173,1671,6,2000,959,472,10852,2,3,1,7,2000
287.602,2322,7,2006,1035,617,12104,3,4,0,8,2006
230,2291,7,1999,975,429,8738,2,4,1,8,1999
348,2392,8,1997,1396,870,9452,2,3,1,7,1998
286,1976,8,1998,1044,885,9660,2,3,1,7,1998
300,2234,8,2000,1160,768,9545,2,3,1,7,2000
625,3627,10,1995,1930,807,35760,3,4,1,10,1996
405,2855,9,2000,1540,774,9233,2,4,1,9,2000
280,1924,8,1998,1086,592,12011,2,3,1,7,1998
258,2263,8,1998,1141,420,12090,2,4,1,10,1998
350,2726,8,1995,1342,725,10019,2,4,1,9,1995
584.5,3500,9,1993,1733,959,17242,3,4,1,11,1994
321,2494,8,1994,1290,803,10236,2,4,1,9,1995
290,2526,8,1994,1165,844,10120,2,4,1,8,1994
315,2799,8,1993,1286,704,12585,2,3,1,8,1993
252,1964,8,2005,1100,760,12447,2,3,1,8,2006
336.82,1670,8,2006,1670,928,15218,2,2,1,6,2006
423,2097,8,2005,2077,1134,20896,1,1,1,8,2006
290,1660,8,2006,1660,500,10182,2,3,1,8,2006
232,1616,7,2005,1616,834,8688,2,3,0,7,2005
199,1504,8,2006,1504,510,10936,2,3,0,7,2006
198.6,1278,8,2006,1278,584,8640,2,2,0,5,2006
405.749,2640,9,2006,2036,792,13162,3,3,1,11,2006
232.6,1489,8,2006,1489,776,11216,2,3,1,7,2006
266,1939,8,2006,1095,1053,10728,2,3,1,8,2006
186.5,1553,7,2005,756,615,8125,2,3,0,6,2006
200.825,1716,6,2005,858,615,8125,2,3,0,7,2005
197,1576,7,2006,770,614,8125,2,3,0,6,2006
185,1262,6,2006,1262,572,7200,2,2,0,5,2006
176,1266,7,2005,1257,453,7500,2,3,1,6,2005
187.75,1301,7,2006,1293,572,7200,2,2,1,5,2006
139.5,1142,6,2005,1142,0,7733,1,3,0,5,2005
186.8,1400,7,2005,1400,612,11024,2,3,0,6,2006
132,1131,6,2005,1131,0,13072,1,3,0,6,2006
142.5,1141,6,2005,1141,484,13072,1,3,0,6,2005
158,1158,6,2004,1158,576,13072,1,3,0,5,2004
184,1686,7,2005,891,462,7800,2,3,0,8,2005
184.9,1585,7,2005,784,449,7632,2,3,0,7,2005
187,1837,6,1997,941,688,8304,2,3,0,7,1998
175.9,1603,6,1992,761,484,7153,2,3,0,7,1992
248.5,1731,6,1992,836,462,9370,2,3,0,7,1993
172,1398,6,1990,1398,542,7175,2,2,0,5,1991
151,1217,6,1991,1217,484,7175,2,2,0,5,1991
150,1320,6,1994,636,472,9019,2,3,0,6,1994
107,1056,4,1966,1056,384,8900,1,2,0,5,1966
119.9,965,5,1965,828,300,7800,1,3,0,6,1965
129.5,988,5,1962,988,624,9100,1,3,0,6,1962
125,1728,5,1963,1728,504,9100,2,6,0,10,1963
119.5,1654,6,1977,0,528,8927,2,4,0,10,1977
144,1211,5,1962,864,576,9240,1,2,1,6,2002
151,1212,6,1977,506,492,8471,1,3,1,6,1995
126,984,5,1965,984,310,9308,1,3,0,5,1965
116,909,5,1968,882,294,8450,1,3,0,5,1968
133.5,925,5,1963,925,484,8638,1,2,0,5,1963
120.875,1024,5,1965,1024,308,13052,1,3,0,5,1965
137,935,5,1965,935,288,13526,1,3,0,5,1965
124,912,5,1964,912,0,8020,1,3,0,6,1964
135,1236,5,1961,912,288,6993,1,3,1,6,1994
129.2,941,5,1967,912,288,8789,1,3,1,6,1967
260,2646,7,1974,1748,550,14330,2,3,4,9,1974
260,2417,8,1991,1288,462,16059,2,4,1,9,1992
334,2826,8,1992,1334,888,11025,2,3,3,9,1993
310,2520,8,1993,1338,796,14541,2,5,1,10,1993
268,2295,7,1992,1095,590,13346,2,4,1,9,2000
262,1624,8,1994,1624,757,12461,2,2,1,5,1995
176.4,1143,7,2004,1143,588,3628,1,1,1,5,2004
197,1247,8,2005,1247,550,3316,1,1,1,4,2005
151,1200,7,2005,600,480,3180,2,2,0,4,2005
147.4,1223,7,2005,600,480,2544,2,2,0,4,2005
149.9,1223,7,2005,600,480,2544,2,2,0,4,2005
144.152,1200,7,2005,600,480,3180,2,2,0,4,2005
166,1524,6,2000,756,440,2998,2,2,0,4,2000
183.9,1452,7,1999,691,506,3735,2,3,0,6,1999
165,1382,7,2000,673,490,2651,2,3,0,6,2000
139,1080,7,2003,530,496,4447,2,2,0,4,2003
200,1694,7,1997,569,434,8314,2,3,1,6,1998
221,1568,8,2001,1568,564,7180,2,3,1,6,2002
270,1494,8,1995,1494,481,9549,1,2,1,6,1996
165,1208,6,1977,1208,546,11250,1,3,1,6,1977
214,1235,8,1980,1235,484,3760,1,1,3,4,1980
188,1036,8,1980,1036,484,3640,1,1,1,4,1980
190,1226,8,1980,1226,484,3874,1,1,1,4,1980
170,1226,8,1978,1226,484,3876,1,1,1,4,1978
385,1842,9,1981,1842,894,50271,0,0,1,5,1987
146.5,1193,5,1972,1153,501,13110,2,2,0,6,1972
170,1920,7,1968,570,487,10192,3,4,1,8,1992
262.5,2156,7,1968,1568,508,20781,2,3,1,9,2003
179.9,1416,6,1968,708,776,11700,2,3,1,7,1968
250,2654,6,1968,1054,619,11029,2,4,1,9,1984
165.15,1790,6,1972,732,484,10400,1,4,1,8,1972
164.5,1334,7,1967,1334,477,10140,2,3,0,7,1967
140,1164,7,1969,1164,528,9600,1,3,0,6,1969
135.5,980,5,1967,980,384,9750,2,3,0,6,1967
142,1051,5,1968,1051,504,9600,1,3,0,6,1968
155,1770,5,1968,900,530,8640,1,4,0,7,1968
157.5,976,6,1968,976,504,9360,1,2,1,4,2004
138.5,1052,5,1968,1052,288,8400,1,3,0,5,1968
140,898,5,1968,833,326,8400,1,3,0,6,1968
124.4,1051,5,1966,1051,264,9759,1,3,0,6,1966
158,1141,5,1967,1141,568,9600,1,3,0,6,1967
146,1200,5,1965,864,884,9230,1,1,0,6,1998
190,1993,6,1971,825,495,14803,2,4,1,8,1971
136.5,1050,5,1961,1050,368,10659,1,3,0,6,1961
129.9,864,5,1958,864,624,9100,1,3,0,5,1958
145,1712,5,1959,1626,588,8393,2,4,0,8,2005
185.9,1565,6,1965,1187,299,8800,2,3,2,7,2000
160,1251,6,1964,1251,461,8800,1,3,2,6,1964
167,1488,6,1964,1008,430,10368,1,3,1,7,1964
157.5,1440,5,1964,720,480,9350,1,4,1,7,1964
140,1095,6,1958,588,264,10382,1,2,0,6,1958
150,1053,5,1958,1008,750,8973,1,3,0,6,1991
151.5,1248,5,1960,1248,286,10800,1,3,0,6,1960
129.8,816,6,1934,816,240,8550,1,2,1,4,1950
137,1008,5,1954,1008,275,11425,1,2,1,4,1954
137,1043,5,1947,938,273,9724,1,2,1,5,1950
121.6,1230,4,1946,747,305,4712,1,3,0,5,1950
85.5,869,4,1923,440,0,5900,1,2,0,4,1958
79.9,747,4,1926,600,528,5825,1,1,0,5,1953
127,1252,5,1908,504,576,7438,1,3,0,5,1991
161,1433,5,1961,1251,441,9600,1,3,1,7,1990
146.5,1624,5,1952,1444,240,10858,1,2,1,6,1952
135,1216,5,1951,1056,280,9600,1,3,0,7,1951
137.9,2136,5,1951,2136,528,10680,2,4,0,7,1951
133,1578,6,1941,806,240,9490,1,3,2,5,1950
137,1728,5,1949,704,234,9462,1,3,1,7,1973
121,936,5,1954,936,240,9888,1,2,0,5,1975
119,1584,5,1967,1584,506,8917,2,4,0,8,1967
172,1246,6,1964,1246,441,12700,1,3,2,6,1964
98.6,1235,5,1961,1235,480,8500,1,2,0,6,1961
226,2157,7,1966,924,487,14200,2,4,2,8,1966
118,1128,5,1954,936,286,9000,1,2,0,5,1954
235,3112,8,1918,1360,795,25419,2,4,1,8,1990
135,1008,6,1963,1008,430,9723,1,2,0,5,1963
132.5,1190,5,1962,1106,540,7728,1,3,0,6,1962
143,1144,5,1959,1144,796,8163,1,3,1,6,1959
132,1364,5,1957,1179,331,8400,1,3,1,6,1957
145.25,1383,6,1960,1383,292,11600,1,3,0,7,1960
162,1336,6,1958,1121,488,9610,1,3,1,7,1958
148,1370,5,1956,1058,300,10000,1,3,1,6,1956
141,1092,5,1957,1092,299,14850,1,2,1,6,1957
153,1124,6,1956,1124,353,10152,1,3,1,6,1994
134.45,1236,5,1957,1070,447,10011,1,2,1,6,1996
135.96,943,5,1979,943,600,7032,1,2,2,4,1979
156,1050,6,1954,1050,286,8092,1,3,0,6,2000
140,1375,6,1954,1367,451,11310,1,2,1,5,1954
139.5,1008,5,1952,1008,280,12778,1,2,0,4,2003
155,1575,6,1951,216,400,10170,1,2,1,5,1951
127,1145,5,1956,301,684,7700,1,3,0,6,1956
133.5,1005,5,1956,1005,319,11050,1,2,1,6,1956
125,1056,5,1955,1056,300,13600,1,3,0,6,1955
142,884,5,1951,884,270,15428,1,2,0,4,1991
167,2039,7,1941,929,791,21299,1,3,3,7,1963
159,1384,5,1956,1015,896,13300,1,2,0,6,2001
180,2640,5,1925,2171,1008,22136,2,5,1,10,1975
127,1312,6,1947,784,649,7500,1,3,0,6,1950
112,1310,6,1924,617,398,7000,2,2,0,6,1950
99.8,713,3,1930,713,371,10410,1,2,0,5,2001
117,833,5,1954,833,326,5400,1,2,0,4,2000
108.48,1073,5,1921,1073,326,5400,1,2,0,4,1968
68,715,3,1929,715,660,10914,1,2,0,4,1950
86.9,720,4,1900,448,280,7008,1,1,0,5,1998
120,1130,5,1920,1120,720,10800,1,2,1,5,1950
155.5,1595,6,1915,663,528,7200,2,3,1,7,1950
80,1760,4,1910,1077,648,10818,1,4,1,7,1950
105,1214,3,1915,672,936,10410,1,3,0,6,1950
160,2414,5,1900,954,520,10800,2,3,1,10,1970
170,1466,5,1936,796,566,10800,2,3,1,7,1989
160,1324,6,1965,1088,440,8658,2,3,1,6,1965
159.95,1086,5,1966,1024,484,13400,1,3,1,6,1966
165,1146,6,1963,1083,294,10184,1,3,1,6,1963
159,1734,6,1962,912,440,9786,1,3,1,7,1981
147,1207,6,1962,1135,264,9510,1,3,0,6,1985
115,912,5,1964,912,288,7800,1,2,0,5,1964
159.5,1194,6,1959,655,539,8910,1,3,1,6,1959
120,864,6,1959,864,288,7332,1,2,0,4,1959
129.9,816,5,1957,816,308,7100,1,2,0,5,1957
183,1773,6,1961,1313,418,10800,2,3,2,6,1992
157.5,1472,7,1959,0,484,11650,2,2,1,5,1959
277.5,2448,7,1962,1438,441,18275,3,3,2,9,1998
207.5,1600,5,1957,1484,319,16321,1,2,2,6,1997
147.5,1521,4,1950,910,597,12144,1,3,0,6,1950
135,1192,4,1949,720,0,10800,1,4,0,6,1950
109.5,1040,5,1950,0,625,7200,1,2,0,5,1950
109.9,1040,4,1950,0,420,7200,1,2,0,4,1950
133.7,1040,5,1959,1040,286,7560,1,3,0,6,1959
81.4,1040,3,1950,0,400,8544,2,2,0,6,1950
87.5,1040,3,1949,0,400,8544,2,2,0,6,1950
93.5,1040,3,1950,0,400,8544,2,2,0,6,1950
119,1556,5,1960,1556,0,8512,2,4,0,8,1960
141,1150,5,1959,1150,300,7945,1,3,0,6,1959
146,1150,5,1961,1150,288,7000,1,3,0,6,1961
155,1348,6,1966,660,453,7590,1,3,1,6,1966
134.5,999,5,1962,925,300,10205,1,3,0,6,1962
120,1045,7,1962,1045,528,7400,1,3,0,6,1962
105,864,5,1962,864,336,7000,1,3,0,5,1962
124,1025,5,1962,1025,0,7000,1,3,0,6,1962
169,2014,5,1900,716,624,9856,2,5,0,8,2005
107,1328,4,1925,686,210,9906,1,3,0,8,1950
135,1668,5,1948,1212,240,9600,1,3,0,6,1950
111.5,1657,4,1920,1147,162,5520,1,4,1,9,1980
156.5,1416,6,1900,780,400,9600,1,3,0,7,2004
178,1641,7,1925,728,546,9600,1,3,1,6,1990
139.9,1428,7,1900,712,576,6451,1,4,0,7,1970
105,1004,7,1930,502,200,3960,1,2,1,5,1950
110,813,6,1930,813,270,5684,1,2,0,5,2005
111.5,1951,4,1900,938,576,7745,2,4,0,9,1950
108,1032,6,1924,1032,280,7741,1,2,0,5,1950
111.5,844,5,1925,844,216,5633,1,2,0,5,1950
124,1750,5,1880,636,240,9000,1,3,0,8,1991
105,864,4,1950,576,528,7200,1,2,0,5,1950
116,1118,6,1920,648,440,4400,1,2,0,6,1950
96.9,1376,3,1905,738,216,7614,1,2,0,7,1950
135.5,960,5,1955,960,576,6000,1,3,0,5,1955
139,1566,5,1924,816,450,6000,1,5,0,7,1950
61.5,492,3,1921,492,200,7830,1,1,0,3,1950
120,1182,6,1945,770,378,9576,1,3,0,5,1950
126.175,1163,3,1955,1162,220,5820,1,3,0,6,2005
64,840,3,1920,798,250,5747,1,2,0,5,1950
137,1928,6,1910,1020,440,9142,2,4,0,9,1950
87,1774,4,1900,1095,779,9600,2,4,0,8,1950
163,1768,7,1914,880,320,10800,1,2,2,6,1970
155,2104,7,1910,1226,432,6300,2,5,0,9,2005
79,1440,5,1900,540,352,5000,1,3,0,6,1950
144,1690,7,1916,815,225,8850,1,3,1,7,1950
114.504,1368,6,1910,684,216,3600,1,3,0,7,1993
157,1762,7,1920,596,576,7200,1,4,0,8,1950
125,1200,6,1923,1200,312,11340,1,4,0,7,1950
475,3608,10,1892,1107,840,22950,2,4,2,12,1993
93.5,1248,5,1920,624,0,5976,2,2,0,8,1950
125,960,5,1958,960,624,9750,1,3,0,5,1958
64.5,1020,3,1918,1020,0,4761,1,2,0,5,1950
100,788,4,1941,788,0,7446,1,2,2,4,1950
140.2,1577,6,1939,972,312,6435,1,3,1,6,1950
202.5,1827,6,1924,848,240,11737,1,2,1,9,1996
159,1664,6,1947,1004,420,5000,2,3,2,7,1950
119.9,1118,5,1939,793,410,7800,1,3,1,5,1950
114.5,1176,6,1934,816,528,6240,1,3,1,6,1950
115,1344,5,1936,896,240,6240,1,3,0,7,1950
75,1162,3,1930,728,258,6120,1,3,0,6,1950
88,1015,5,1925,768,450,6120,1,3,0,6,1950
80.5,912,4,1947,0,0,6240,1,2,0,3,1950
149,1576,5,1928,1042,225,6240,1,3,1,8,1950
110,1324,5,1930,741,180,6120,1,3,0,7,1984
110.5,1103,6,1925,1103,440,6000,1,2,1,5,1980
89,616,5,1921,616,205,6000,1,2,0,4,1950
113,1048,5,1922,993,280,6380,1,2,1,5,1950
109,816,5,1925,816,210,11672,1,2,0,4,1950
220,2486,6,1962,1595,576,33120,2,5,1,8,1962
129,960,4,1970,960,576,9873,1,3,0,6,1970
117,1635,6,1910,485,255,5310,1,2,0,5,2003
52.5,693,4,1941,693,0,4118,1,2,0,4,1950
107,1430,4,1924,596,370,10320,2,3,0,7,1950
116.5,1330,5,1910,396,390,7518,1,3,0,7,2004
72,819,5,1919,610,0,9000,1,2,0,4,1950
119.5,1376,6,1937,780,198,8600,2,3,1,7,1950
125.5,1360,5,1938,803,297,7200,1,2,0,6,1995
91,1077,3,1922,1007,210,9786,1,3,1,6,1950
84.5,754,6,1935,520,0,6780,1,2,0,5,1982
90,984,6,1930,984,308,7200,1,3,0,6,1950
137.5,1422,5,1951,806,288,12375,1,3,1,7,1951
150,1921,6,1964,1921,576,11136,2,4,0,8,1964
131,1640,5,1950,0,394,21370,1,3,1,7,1950
130,1352,5,1958,1062,288,6930,1,3,0,6,1958
125,1032,5,1935,0,260,8250,1,2,1,6,1950
80,879,5,1936,830,180,5220,1,2,0,4,1950
157,1073,7,2004,1073,246,5500,2,2,0,4,2004
148,1382,4,1963,1051,459,11235,1,3,1,6,1979
90,1296,4,1967,0,516,10791,2,2,0,6,1967
154.5,1068,6,1963,1059,264,8414,1,3,0,6,2003
153.6,1064,5,1967,1064,528,11327,1,3,1,6,1967
164.5,1320,5,1966,1164,564,11777,1,3,2,6,1966
132,934,6,1964,912,336,10366,1,2,0,4,1964
142.5,1059,5,1966,1059,286,9000,1,3,0,6,1966
158,1159,5,1968,1051,336,11553,1,3,1,7,1968
149.5,1400,6,1978,672,440,7844,1,3,1,6,1978
165,1458,5,1967,1176,512,9535,1,3,1,7,1967
180,1721,5,1968,1461,440,10335,2,3,1,7,1993
160.5,1040,6,1978,960,616,7176,1,3,1,6,1978
156.5,1967,5,1977,1967,580,9662,2,6,0,10,1977
157,1949,5,1977,1949,586,8235,2,6,0,10,1977
172.5,1920,5,1958,1052,451,13650,2,4,1,8,1958
155,1803,5,1957,1134,484,13125,2,3,1,8,2000
170,1779,5,1955,1763,454,17920,1,3,1,6,1974
105,872,5,1924,872,322,17529,1,2,1,5,1950
145,960,4,1965,648,364,10246,0,0,0,3,2001
168,1437,5,1956,1188,576,14175,1,3,1,6,1987
278,1830,7,1967,1865,521,20355,1,2,2,6,1967
164,1000,5,1963,1000,575,13050,1,1,2,4,1963
225,2287,7,1953,1304,667,15593,2,3,1,7,1953
130,810,5,1971,782,576,10820,1,2,0,4,1972
142.5,894,5,1974,864,440,13350,1,3,1,5,1974
148.4,1700,7,1980,430,450,1700,2,2,0,7,1981
190,1453,7,1986,1453,445,5271,1,2,1,6,1986
146,1350,4,1954,967,504,9375,1,3,1,6,1954
128,1150,5,1942,799,215,6488,1,3,2,6,1950
225,2008,5,1948,896,230,7800,3,3,0,8,2002
274.97,2201,6,1966,697,432,19690,2,4,1,8,1966
235,2009,6,1928,672,795,19950,2,4,2,8,1950
415,3672,6,1935,1836,836,19800,3,5,2,7,1990
182,1560,5,1962,1776,528,11679,2,3,1,6,1962
135,1488,5,1952,0,569,12048,1,3,1,7,2002
137,1057,5,1955,1057,288,10519,1,3,0,6,1999
136.9,1855,6,1954,994,325,9525,2,4,0,7,1972
149.9,1609,6,1953,1000,305,9525,1,5,0,7,1953
123.5,1148,5,1952,980,308,6420,1,2,0,6,1952
93,1124,5,1954,0,0,8335,1,3,1,5,1954
91.5,1456,5,1948,810,280,7585,1,4,1,7,1950
180,1298,6,1985,1298,403,11200,2,3,1,5,1985
209,2559,6,1989,868,506,12128,2,4,1,9,1989
215,1911,8,1993,777,471,9554,2,3,1,8,1994
224.5,1440,6,1993,1344,920,9069,2,2,0,8,1993
229.8,1876,7,2005,1308,848,11003,2,3,0,7,2006
183.6,1208,7,2005,1208,632,7488,2,2,0,6,2005
194,1220,7,2006,1199,632,7406,2,2,0,6,2006
193.879,1294,7,2006,1286,662,6762,2,2,1,6,2006
221.5,1614,7,2005,1614,865,11210,2,3,0,7,2006
204.9,1498,7,2006,1498,675,8990,2,2,0,5,2006
239.799,1962,7,2006,1391,868,8760,2,3,0,7,2006
233.555,1846,6,2006,1836,495,13377,2,3,1,7,2006
260,1734,7,2005,1734,660,11645,2,3,0,7,2005
294.9,1590,8,2005,1570,754,11645,2,2,0,6,2006
209.7,1809,7,2005,945,638,10984,2,3,0,8,2006
225,1614,7,2005,1614,576,9316,2,3,1,7,2005
181,1596,7,2005,784,610,9316,2,3,0,6,2005
220,1915,8,1992,908,506,10041,2,3,1,8,1992
190,1582,5,1964,1624,390,36500,2,4,0,7,1964
180,988,6,1969,938,540,21453,1,1,2,4,1969
280,1533,7,1975,1533,576,70761,2,2,2,5,1975
158.9,1388,6,1968,1388,522,12000,2,3,1,6,1968
148,914,5,1996,870,576,8846,1,2,0,5,1996
145,1100,5,1996,1100,462,13015,1,3,0,5,1996
187,1499,6,1995,781,473,12438,2,3,1,6,1995
193,1425,7,1998,1425,591,8685,2,3,0,5,1998
156,990,5,1995,990,576,13568,1,3,0,5,1995
235,1525,7,2000,1525,541,9100,2,3,0,6,2000
217,1494,6,1997,1479,576,9236,2,3,0,6,1997
214,1588,7,1999,1588,472,10264,2,3,0,6,1999
196,1749,7,1999,842,515,9272,2,3,0,7,1999
217,1779,7,1999,951,586,13426,2,3,1,7,2000
200,1861,7,2002,916,492,13450,2,3,0,8,2002
192.5,1776,7,2002,936,474,14006,2,3,1,7,2002
205,1541,7,2001,1541,843,13704,2,3,1,6,2002
132.5,954,5,1976,911,576,10780,1,3,0,6,1976
157.5,1388,6,1977,675,317,8340,1,3,0,6,1977
174,1282,6,1978,995,672,10385,2,3,0,6,1978
128.5,971,5,1969,971,300,9920,1,3,1,5,1969
128.5,864,5,1972,864,288,9560,1,3,0,5,1972
149.9,894,5,1972,894,552,9800,1,3,0,5,1972
119.9,864,5,1972,864,297,7200,1,3,0,5,1972
137,1320,6,1993,630,484,3612,2,3,0,5,1994
255,1989,8,2002,1065,586,11367,2,3,1,7,2002
222,1762,7,2002,826,591,9930,2,3,0,6,2002
214,1755,6,1999,840,530,9468,2,3,1,7,1999
220,1358,8,2002,1348,418,11088,1,1,1,5,2002
275,1787,8,2001,1753,748,14781,2,3,1,7,2002
197,1909,7,2002,872,529,8726,2,4,0,8,2002
230,1654,7,2002,1654,900,8125,2,3,0,6,2002
268.5,2214,8,1999,1090,646,10566,2,3,1,8,1999
210.9,2049,7,1996,1065,467,21533,2,4,1,9,1997
227,1939,7,1998,1054,555,11250,2,3,1,8,1998
237,1995,7,1995,930,610,11250,2,4,1,8,1996
274.3,2097,7,1998,1108,583,9750,2,3,1,8,1998
216.837,1836,7,2004,1860,484,9100,2,3,1,8,2005
133,848,6,2003,848,420,4435,1,1,0,4,2003
155.9,848,6,2004,848,420,4435,1,1,1,3,2004
233.23,1919,8,2006,1079,685,15611,2,3,1,8,2006
207,1390,7,2003,1390,545,8810,2,3,0,7,2003
195,1948,7,2004,847,434,12393,2,4,1,8,2005
200,1700,6,2003,1682,544,9135,2,3,0,7,2003
203.16,1737,7,2006,851,578,8581,2,3,0,7,2006
195.8,1611,7,2005,784,572,8400,2,3,0,6,2005
212.9,1552,7,2005,1552,782,10084,2,3,0,7,2006
196.5,1720,7,2004,860,565,11645,2,3,0,7,2004
198,1336,7,2005,1336,502,8772,2,3,0,6,2006
173.9,1500,6,2005,750,564,8846,2,3,0,6,2006
163.99,1456,6,2005,728,390,8461,2,3,1,8,2006
164.99,1310,7,2005,1310,400,8767,2,3,1,6,2005
98,1436,4,1910,676,528,8777,2,3,0,6,2000
149.9,1466,5,1959,1466,528,17755,1,3,2,6,1959
102,1220,4,1951,836,396,8877,1,2,0,6,1951
127.5,1012,6,1975,976,0,7840,2,4,0,4,1975
127.5,980,6,1975,945,0,9400,2,4,0,4,1975
119.9,1176,5,1969,1176,360,16133,1,2,0,5,1969
196.5,1724,7,2003,796,616,7162,2,3,1,8,2004
117.25,914,6,2002,914,0,8050,1,2,0,4,2002
229,2314,7,2003,1150,502,11060,2,3,1,9,2005
145,1072,5,2005,547,525,3675,1,2,0,5,2005
140,1072,6,2005,547,525,3675,2,2,0,5,2006
142.5,1072,6,2005,547,525,3675,1,2,0,5,2006
134,1709,7,2004,970,380,2522,2,3,0,7,2004
130,1709,7,2004,970,380,2522,2,3,0,7,2004
130,1709,6,2004,970,380,2522,2,3,0,7,2006
137.5,1709,7,2004,970,380,2522,2,3,0,7,2004
130,1708,7,2004,976,380,3363,2,3,0,7,2004
97.9,936,4,1948,624,265,6956,1,3,0,5,1950
92,1338,6,1915,832,528,7822,2,3,0,7,1950
107,1669,4,1924,1093,288,8707,1,4,0,9,1950
81,1184,5,1910,658,0,8410,1,5,0,8,1996
104.9,1221,5,1924,784,392,9738,1,4,0,7,1950
115,864,5,1955,864,572,8172,1,2,0,5,1990
125,1482,4,1954,954,609,16012,2,3,1,6,1968
116,1250,5,1918,686,280,8248,1,3,0,7,1950
83,1414,4,1922,864,0,8248,1,3,1,8,1950
118.5,2230,4,1912,795,440,6204,1,5,0,10,1950
35,498,2,1922,498,216,8088,1,1,0,3,1955
121,1273,4,1910,616,275,11388,1,3,0,5,1993
160,1928,5,1916,686,0,7082,2,5,0,10,1995
140,1595,6,1940,940,240,8400,1,2,2,6,2000
137,1551,5,1938,1058,240,10890,2,3,0,6,1950
128,1340,6,1945,780,440,6430,1,3,0,6,1950
160,1479,7,1926,624,312,7000,1,3,2,6,1997
138.887,1784,5,1914,747,180,13132,1,4,0,9,1950
149,1510,6,1920,755,216,4899,1,3,0,6,1950
102,1522,5,1926,1008,0,6000,2,4,0,7,1950
167,1636,7,1919,818,288,9399,1,4,1,7,1950
200.1,1802,7,1920,793,216,7588,1,4,1,9,1950
131,1465,5,1939,992,240,10164,2,3,2,6,1950
112,1288,5,1941,824,240,6191,1,4,0,6,1950
140,1717,7,1915,756,642,9550,1,3,1,7,1970
195,1550,6,1920,817,318,21780,1,3,1,7,1950
230,1517,8,1929,792,400,11435,1,3,2,7,1950
194,1717,5,1940,901,410,12400,1,2,1,7,1950
137.5,1180,4,1922,700,252,11600,1,2,1,5,1950
250,2057,7,1936,1017,180,11500,1,3,1,6,1987
218,1671,7,1929,1022,451,8170,2,4,1,7,1950
